0,5.451496
1,3.144136
2,2.753265
3,1.889524
4,3.092021
5,1.037130
6,2.827883
7,6.170085
8,3.659424
9,2.817389
10,4.795312
11,14.490794
12,0.030781
13,0.029211
14,0.030547
15,0.031123
16,0.030808
17,0.031758
18,0.031938
19,0.028523
20,0.034595
21,0.030207
22,0.029870
23,0.031929
24,0.028579
25,13.189720
26,0.556117
27,1.969898
28,0.868019
29,2.751747
30,0.910405
31,3.641295
32,2.222304
33,4.041678
34,0.037715
35,0.977154
36,6.606675
37,2.248509
38,4.915172
39,3.615998
40,3.715857
41,1.928881
42,4.429837
43,0.813635
44,5.268071
45,0.839761
46,2.556092
47,3.040630
48,2.251475
49,6.804922
50,3.472075
51,1.084079
52,0.918066
53,1.535810
54,4.389762
55,2.983655
56,3.247017
57,3.702851
58,4.869526
59,5.156462
60,4.777445
61,2.118406
62,5.170514
63,4.296023
64,1.490901
65,1.769891
66,1.923877
67,1.536870
68,0.034312
69,2.708054
70,0.437556
71,2.589252
72,4.289348
73,2.505383
74,3.248124
75,4.367016
76,3.411825
77,6.681295
78,3.114174
79,4.758815
80,4.334221
81,4.767721
82,0.031265
83,1.463299
84,0.641815
85,2.356096
86,3.676506
87,0.301976
88,1.998920
89,1.784905
90,0.051778
91,4.244289
92,2.431834
93,4.435170
94,3.933432
95,5.385986
96,4.294577
97,1.662424
98,2.068506
99,3.694670
100,1.636491
101,2.476821
102,4.035644
103,2.730787
104,4.114328
105,2.083391
106,3.997207
107,3.022269
108,3.813535
109,5.005995
110,2.331023
111,2.610212
112,0.534118
113,1.019948
114,0.930246
115,1.515352
116,4.896183
117,4.935670
118,3.681555
119,6.449453
120,1.952609
121,2.756044
122,5.966389
123,3.104866
124,3.812073
125,2.719391
126,6.766247
127,2.972911
128,3.723911
129,3.713234
130,2.336582
131,4.823043
132,2.873361
133,7.593002
134,2.518402
135,2.240227
136,5.413510
137,0.050955
138,2.127471
139,3.372026
140,4.132381
141,2.383944
142,3.381314
143,1.859049
144,1.142469
145,1.661891
146,1.500776
147,2.306760
148,5.662930
149,5.520440
150,5.875318
151,5.197454
152,3.613783
153,2.341495
154,0.904531
155,5.217666
156,5.516832
157,2.214173
158,4.871173
159,4.728237
160,5.135194
161,1.943292
162,3.788073
163,3.627139
164,3.703034
165,8.000520
166,8.727062
167,9.668016
168,2.715375
169,5.847839
170,6.883567
171,7.452913
172,5.623956
173,7.219368
174,9.061353
175,6.584859
176,10.144566
177,8.145823
178,0.501615
