# iteration,cost
7.600000000000000000e+01,1.087083273036529019e-01
7.700000000000000000e+01,1.087029297636440683e-01
7.800000000000000000e+01,1.086981296030109789e-01
7.900000000000000000e+01,1.086940384612213317e-01
8.000000000000000000e+01,1.086892383005882423e-01
8.100000000000000000e+01,1.086880382604299700e-01
8.200000000000000000e+01,1.086847009705493028e-01
8.300000000000000000e+01,1.086823008902327581e-01
8.400000000000000000e+01,1.085447193024741269e-01
8.500000000000000000e+01,1.081321851677683882e-01
8.600000000000000000e+01,1.081321851677683882e-01
8.700000000000000000e+01,1.076961326945282821e-01
8.800000000000000000e+01,1.076913325338952065e-01
8.900000000000000000e+01,1.076913219909654551e-01
9.000000000000000000e+01,1.076913219909654551e-01
9.100000000000000000e+01,1.076913219909654551e-01
9.200000000000000000e+01,1.076913219909654551e-01
9.300000000000000000e+01,1.076913219909654551e-01
9.400000000000000000e+01,1.076867473068252035e-01
9.500000000000000000e+01,1.076867473068252035e-01
9.600000000000000000e+01,1.076843012030133245e-01
9.700000000000000000e+01,1.076843012030133245e-01
9.800000000000000000e+01,1.076819011226967798e-01
9.900000000000000000e+01,1.076795010423802351e-01
1.000000000000000000e+02,1.076795010423802351e-01
1.010000000000000000e+02,1.076795010423802351e-01
1.020000000000000000e+02,1.076759431345856444e-01
1.030000000000000000e+02,1.076733152657444459e-01
1.040000000000000000e+02,1.076733011167987919e-01
1.050000000000000000e+02,1.076721010766405057e-01
1.060000000000000000e+02,1.076674556182064812e-01
1.070000000000000000e+02,1.076650555378899504e-01
1.080000000000000000e+02,1.076650555378899504e-01
1.090000000000000000e+02,1.076650555378899504e-01
1.100000000000000000e+02,1.076650555378899504e-01
1.110000000000000000e+02,1.076554552166237716e-01
1.120000000000000000e+02,1.076554552166237716e-01
1.130000000000000000e+02,1.076554552166237716e-01
1.140000000000000000e+02,1.076554552166237716e-01
1.150000000000000000e+02,1.076542551764654992e-01
1.160000000000000000e+02,1.076535997016398738e-01
1.170000000000000000e+02,1.076535997016398738e-01
1.180000000000000000e+02,1.076535997016398738e-01
1.190000000000000000e+02,1.076535915703965146e-01
1.200000000000000000e+02,1.076535915703965146e-01
1.210000000000000000e+02,1.076535915703965146e-01
