# iteration,cost
6.200000000000000000e+01,2.842619343837152757e-01
6.300000000000000000e+01,2.842595343033987310e-01
6.400000000000000000e+01,2.842472427902267285e-01
6.500000000000000000e+01,2.842400451558370622e-01
6.600000000000000000e+01,2.842391684228047222e-01
6.700000000000000000e+01,2.842391200146247576e-01
6.800000000000000000e+01,2.841491016477584730e-01
6.900000000000000000e+01,2.841491016477584730e-01
7.000000000000000000e+01,2.841365049437517554e-01
7.100000000000000000e+01,2.841350173651497890e-01
7.200000000000000000e+01,2.841302172045166996e-01
7.300000000000000000e+01,2.841300382301371608e-01
7.400000000000000000e+01,2.841279474066661370e-01
7.500000000000000000e+01,2.841279474066661370e-01
7.600000000000000000e+01,2.841116399727107722e-01
7.700000000000000000e+01,2.841013536403017570e-01
7.800000000000000000e+01,2.837260297246919638e-01
7.900000000000000000e+01,2.836934827032892570e-01
8.000000000000000000e+01,2.836878183848124957e-01
8.100000000000000000e+01,2.834572924530611160e-01
8.200000000000000000e+01,2.834572924530611160e-01
8.300000000000000000e+01,2.834002881051050915e-01
8.400000000000000000e+01,2.833968952854653556e-01
8.500000000000000000e+01,2.832184858872425770e-01
8.600000000000000000e+01,2.832139930136032269e-01
8.700000000000000000e+01,2.832131689747842684e-01
8.800000000000000000e+01,2.832121106790467802e-01
8.900000000000000000e+01,2.832080919908779304e-01
9.000000000000000000e+01,2.831961623999770805e-01
9.100000000000000000e+01,2.831949623598188359e-01
9.200000000000000000e+01,2.831949618572277005e-01
9.300000000000000000e+01,2.831910413222931688e-01
9.400000000000000000e+01,2.831908424801986568e-01
9.500000000000000000e+01,2.831892605248608752e-01
9.600000000000000000e+01,2.827921288456722304e-01
9.700000000000000000e+01,2.827709044399714933e-01
9.800000000000000000e+01,2.824041074126020789e-01
9.900000000000000000e+01,2.824041074126020789e-01
1.000000000000000000e+02,2.823975512583817848e-01
1.010000000000000000e+02,2.823920598323431674e-01
1.020000000000000000e+02,2.823915625583657829e-01
1.030000000000000000e+02,2.823915625583657829e-01
1.040000000000000000e+02,2.823795700731872027e-01
1.050000000000000000e+02,2.823795413060241066e-01
1.060000000000000000e+02,2.823485472663143092e-01
1.070000000000000000e+02,2.823485472663143092e-01
1.080000000000000000e+02,2.823485472663143092e-01
1.090000000000000000e+02,2.823481785041925263e-01
1.100000000000000000e+02,2.823424088629562512e-01
1.110000000000000000e+02,2.823424088629562512e-01
1.120000000000000000e+02,2.820184359603554181e-01
1.130000000000000000e+02,2.820168494152856531e-01
1.140000000000000000e+02,2.820148579038757597e-01
1.150000000000000000e+02,2.820136578637175151e-01
1.160000000000000000e+02,2.820136578637175151e-01
1.170000000000000000e+02,2.820069799985605585e-01
1.180000000000000000e+02,2.820020073947556161e-01
1.190000000000000000e+02,2.819979254116953826e-01
1.200000000000000000e+02,2.819976053018347084e-01
1.210000000000000000e+02,2.819976053018347084e-01
1.220000000000000000e+02,2.819976053018347084e-01
1.230000000000000000e+02,2.819874730655033690e-01
1.240000000000000000e+02,2.819874730655033690e-01
1.250000000000000000e+02,2.819824266939980895e-01
1.260000000000000000e+02,2.819824266939980895e-01
